Course Name,Depts,Subject,Course Num,Title,Crs Cred Type ,Crs Min Cred ,Terms Offered
ARABC-201,ARABC,ARABC,201,ARABIC FOR HERITAGE SPEAKERS,I,1,"25/FA
24/FA
23/FA"
ARABC-215,ARABC,ARABC,215,THIRD TERM ARABIC,I,1,"25/FA
24/FA
23/FA
22/FA
21/FA
20/FA
19/FA
18/FA
17/FA
16/FA
15/FA
14/FA"
ARABC-216W,ARABC,ARABC,216W,FOURTH TERM ARABIC,I,1,"25/SP
24/SP
23/SP
22/SP
21/SP
20/SP
19/SP
18/SP
17/SP
16/SP
15/SP"
ARABC-231,ARABC,ARABC,231,SOCIETIES OF THE MIDDLE EAST,I,1,"25/SP
20/SP
19/SP
18/SP"
ARABC-268W,ARABC,ARABC,268W,PETROFICTIONS: MODERNITY & OIL ENCOUNTE,I,1,"25/FA
24/FA
23/FA"
ARABC-281,ARABC,ARABC,281,ISLANDS: POETICS IN WORLD LITERATURE,I,1,"25/SP
24/SP
23/FA
22/FA"
ARABC-298,ARABC,ARABC,298,ADVANCED LANGUAGE AND CULTURE,I,0.25,"25/FA
25/SP
24/FA
24/SP
23/FA
23/SP
22/FA
21/FA
20/SP
19/SP"
ARABC-315,ARABC,ARABC,315,ADVANCED ARABIC,I,1,"25/FA
24/FA
23/FA
22/FA
21/FA
20/FA
18/FA
17/FA
16/FA
15/FA"
ARABC-316,ARABC,ARABC,316,ADVANCED ARABIC II,I,1,"19/SP
18/SP
17/SP"
ARCH-106,ARCH,ARCH,106,PRINCIPLES OF ARCHAEOLOGY,I,1,"25/FA
25/SP
24/FA
24/SP
23/FA
23/SP
22/FA
22/SP
21/FA
21/SP
20/FA
20/SP
19/FA
19/SP
18/FA
18/SP
17/FA
17/SP
16/FA
16/SP
15/FA
15/SP
14/FA
14/SP
13/FA
13/SP
12/FA
12/SP
11/FA
11/SP
10/FA
10/SP
09/FA
08/FA
08/SP
07/FA
07/SP
06/FA
06/SP
05/FA
05/SP
04/FA
04/SP
03/FA
03/SP
02/FA
02/SP
01/FA
01/SP
00/FA
99/FA
99/SP
98/FA
97/FA
97/SP
96/FA
96/SP
95/FA
95/SP
94/FA"
ARCH-110,ARCH,ARCH,110,ARCHAEOLOGY OF HAMILTON'S FOUNDING,I,1,"18/FA
17/FA
15/FA
14/FA"
ARCH-216,ARCH,ARCH,216,EVERYDAY ARCH:DAILY LIFE PAST & PRESENT,I,1,"25/SP
24/SP
23/SP
22/SP
21/SP
20/SP
19/SP"
ARCH-218,ARCH,ARCH,218,RESILIENCE & COLLAPSE ARCH PERS PPL/ENV,I,1,"25/SP
24/SP
23/SP
22/SP
20/FA
19/FA
18/FA
17/FA"
ARCH-220,ARCH,ARCH,220,ANCIENT MESOAMERICA,I,1,"25/FA
24/FA
23/FA
22/FA
21/FA
20/FA
19/FA"
ARCH-226,ARCH,ARCH,226,PERSISTENT QUESTIONS OF THE PAST,I,1,"22/SP
21/SP"
ARCH-229,ARCH,ARCH,229,ARCHAEOLOGY OF DEATH,I,1,"25/SP
21/FA
20/FA
20/SP
19/SP"
ARCH-243,ARCH,ARCH,243,NORTH AMERICAN ARCHAEOLOGY,I,1,"25/FA
24/FA
23/FA
22/FA
21/FA
20/FA
19/FA
18/FA
17/SP
16/SP
14/SP
13/SP
10/FA
10/SP
09/FA
08/SP
07/SP
06/SP
05/SP
04/SP
03/SP
02/SP
01/SP
99/SP"
ARCH-245,ARCH,ARCH,245,HUMAN ANCESTORS,I,1,"25/FA
25/SP
24/FA
23/FA
22/FA
21/SP
20/SP
19/SP
18/SP
17/SP
16/SP
15/SP
14/SP
13/SP
12/SP
11/SP
10/SP
08/SP
07/SP
06/SP
05/SP
04/SP
03/SP
02/SP
01/SP
99/SP
97/SP
95/SP"
ARCH-246,ARCH,ARCH,246,ARCHAEOLOGICAL METHODS IN ICONOGRAPHY,I,1,"21/SP
20/SP"
ARCH-249,ARCH,ARCH,249,ARCHAEOLOGY OF MIGRATION,I,1,"22/SP
21/SP
18/FA
17/FA
16/FA
16/SP
15/FA
15/SP
11/FA
10/FA
10/SP
09/SP
07/SP
06/SP
05/SP
04/SP"
ARCH-250,ARCH,ARCH,250,HUNTER-GATHERERS,I,1,"25/FA
24/FA
18/FA
17/FA
16/FA
15/FA
15/SP
14/SP
13/SP
12/SP
11/SP
10/SP"
ARCH-251,ARCH,ARCH,251,THE ARCHAEOLOGY OF HAMILTON'S FOUNDING,I,1,"25/SP
22/SP
21/SP
20/FA
15/SP
14/SP
12/FA
11/FA"
ARCH-252,ARCH,ARCH,252,THE ARCHAEOLOGY OF FOOD,I,1,"25/FA
24/FA
23/FA
23/SP
22/SP"
ARCH-253,ARCH,ARCH,253,ARCHAEOLOGY IN POPULAR CULTURE,I,1,"25/SP
24/SP"
ARCH-281,ARCH,ARCH,281,ARCHAEOLOGY FIELD COURSE I,I,1,"22/SU
19/SU
17/SU
15/SU
13/SU
11/SU"
ARCH-282,ARCH,ARCH,282,ARCHAEOLOGY FIELD COURSE II,I,1,"22/SU
19/SU
17/FA
17/SU
15/SU
13/SU
11/SU
09/SU"
ARCH-325W,ARCH,ARCH,325W,ANALYTIC METHODS OF ARCHAEOLOGY,I,1,"25/FA
24/FA
23/FA
22/FA
21/FA
20/FA
19/FA
18/FA
17/FA
16/FA
15/FA
14/FA
13/FA
12/FA
11/FA
10/FA
09/FA
08/FA
07/FA
06/FA
05/FA
04/FA
03/FA
02/FA
01/FA
00/FA
99/FA
98/FA
97/FA"
ARCH-334,ARCH,ARCH,334,METHOD & THEORY ARCHAEOLOGY,I,1,"18/SP
17/SP
16/SP
15/SP
14/SP
13/SP
12/SP
11/SP
10/SP
08/SP
07/SP
04/SP
03/SP
02/SP
01/SP
97/SP"
ARCH-375,ARCH,ARCH,375,MUSEUM STUDIES,I,1,"25/SP
24/SP
23/SP"
ARCH-380,ARCH,ARCH,380,GEOGRAPHIC INFORMATION SYSTEMS,I,1,"18/SP
17/SP
16/SP
15/SP"
ARCH-510,ARCH,ARCH,510,SENIOR SEMINAR IN ARCHAEOLOGY,I,1,"25/FA
24/FA
23/FA
22/FA
21/FA
20/FA
19/FA
18/FA
17/FA
16/FA
15/FA"
ARCH-511,ARCH,ARCH,511,SENIOR THESIS PROJECT IN ARCHAEOLOGY,I,1,"25/FA
25/SP
24/FA
24/SP
23/FA
23/SP
22/FA
22/SP
21/SP
20/SP
19/SP
18/SP
17/SP
16/SP"
ART-104,ART,ART,104,DRAWING,I,1,"25/FA
25/SP
24/FA
24/SP
23/FA
23/SP
22/FA
22/SP
21/FA
21/SP
20/FA
20/SP
19/FA
19/SP
18/FA
18/SP
17/FA
17/SP
16/FA
16/SP
15/FA
15/SP
14/FA
14/SP
13/FA
13/SP
12/FA
12/SP
11/FA
11/SP
10/FA
10/SP
09/FA
08/FA
08/SP
07/FA
07/SP
06/FA
06/SP
05/FA
05/SP
04/FA
04/SP
03/FA
03/SP
02/FA
02/SP
01/FA
01/SP
00/FA
00/SP
99/FA
99/SP
98/FA
98/SP
97/FA
97/SP
96/FA
96/SP
95/FA
95/SP
94/FA
94/SP
93/FA
93/SP
89/SP
88/FA"
ART-106,ART,ART,106,INTRODUCTION TO CERAMICS,I,1,"25/FA
25/SP
24/FA
24/SP
23/FA
23/SP
22/FA
22/SP
21/FA
21/SP
20/FA
20/SP
19/FA
19/SP
18/FA
18/SP
17/FA
17/SP
16/FA
16/SP
15/FA
15/SP
14/FA
14/SP
13/FA
13/SP
12/FA
12/SP
11/FA
11/SP
10/FA
10/SP
09/FA
08/FA
08/SP
07/FA
07/SP
06/FA
06/SP
05/FA
05/SP
04/FA
04/SP
03/FA
03/SP
02/FA
02/SP
01/FA
01/SP
00/FA
00/SP
99/SP
98/FA
98/SP
97/FA
97/SP
96/FA
96/SP
95/FA
95/SP
94/SP
93/FA
89/SP"
ART-107,ART,ART,107,ART & THE ENVIRONMENT,I,1,"25/FA
25/SP
24/FA
24/SP
23/FA
22/SP
21/FA
21/SP
20/FA"
ART-109,ART,ART,109,INTRODUCTION TO SCULPTURE,I,1,"25/FA
25/SP
24/FA
24/SP
23/FA
23/SP
22/FA
22/SP
21/FA
21/SP
20/FA
20/SP
19/FA
19/SP
18/FA
18/SP
17/FA
17/SP
16/FA
16/SP
15/FA
15/SP
14/FA
14/SP
13/FA
13/SP
12/FA
12/SP
11/FA
11/SP
10/FA
10/SP
09/FA
08/FA
08/SP
07/FA
07/SP
06/FA
06/SP
05/FA
04/FA
03/FA
02/FA
01/FA
00/FA
99/FA
98/FA
97/FA
97/SP
96/FA
95/FA
94/FA
93/FA"
ART-113,ART,ART,113,INTRO TO MEDIA:INTEGRATED MEDIA & EMERG,I,1,"25/FA
25/SP
24/FA
24/SP
23/FA
23/SP
22/FA"
ART-115,ART,ART,115,INTRO TO DIGITAL PHOTOGRAPHY,I,1,"22/SP
21/SP"
ART-116,ART,ART,116,INTRODUCTION TO PHOTOGRAPHY,I,1,"25/FA
25/SP
24/FA
24/SP
23/FA
23/SP
22/FA
22/SP
21/FA
21/SP
20/FA
20/SP
19/FA
19/SP
18/FA
18/SP
17/FA
17/SP
16/FA
16/SP
15/FA
15/SP
14/FA
14/SP
13/FA
13/SP
12/FA
12/SP"
ART-130,ART,ART,130,VISUAL STORYTELLING,I,1,
ART-160,ART,ART,160,FIGURE DRAWING,I,1,"25/FA
25/SP
24/FA
24/SP
23/FA
23/SP
22/FA
22/SP
21/FA
21/SP
20/FA
20/SP
19/FA
19/SP
18/FA
18/SP
17/FA
17/SP
16/FA
16/SP
15/FA
15/SP
14/FA
14/SP
13/FA
13/SP
12/FA
12/SP
11/FA
11/SP
10/FA
09/FA
08/FA
07/FA
06/FA
06/SP
05/FA
04/FA
03/FA
03/SP
02/FA
02/SP
01/FA
00/SP
99/FA
98/FA
97/FA
97/SP
94/FA
93/FA"
ART-202,ART,ART,202,WHAT ARTISTS WEAR,I,1,"25/SP
24/SP"
ART-203,ART,ART,203,INTRODUCTION TO PAINTING,I,1,"25/FA
25/SP
24/FA
24/SP
23/FA
23/SP
22/FA
22/SP
21/FA
21/SP
20/FA
20/SP
19/FA
19/SP
18/FA
18/SP
17/FA
17/SP
16/FA
16/SP
15/FA
15/SP
14/FA
14/SP
13/FA
13/SP
12/FA
12/SP
11/FA
11/SP
10/FA
10/SP
09/FA
08/FA
08/SP
07/FA
07/SP
06/FA
06/SP
05/FA
05/SP
04/FA
04/SP
03/FA
03/SP
02/FA
02/SP
01/FA
01/SP
00/FA
00/SP
99/FA
99/SP
98/FA
98/SP
97/FA
97/SP
96/FA
96/SP
95/FA
95/SP
94/FA
94/SP
93/FA
93/SP
89/SP
88/FA"
ART-213,ART,ART,213,INTRODUCTION TO VIDEO,I,1,"25/FA
24/FA
23/FA
23/SP
22/FA
22/SP
21/FA
21/SP
20/FA
19/FA
19/SP
18/FA
18/SP
17/FA
17/SP
16/FA
16/SP
15/FA
15/SP
14/FA
14/SP
13/FA
13/SP
12/FA
12/SP
11/FA
11/SP
10/FA
10/SP
09/FA
08/FA
08/SP
07/FA
07/SP
06/FA
06/SP
05/SP
04/SP
03/SP
02/SP
01/SP
00/SP
99/SP
98/SP
97/FA
97/SP
96/SP
95/FA
95/SP
94/FA
94/SP
93/FA
89/SP
88/FA"
ART-221,ART,ART,221,INTRODUCTION TO ANIMATION,I,1,"25/FA
25/SP
24/FA
24/SP
23/FA
23/SP
22/FA
21/FA
21/SP
20/SP
19/SP
18/FA
18/SP
17/FA
17/SP
16/FA
16/SP
15/FA"
ART-233,ART,ART,233,INTRODUCTION TO PRINTMAKING,I,1,"25/FA
25/SP
24/FA
17/FA
16/FA
12/SP
11/SP
09/FA
08/FA
07/FA
07/SP
06/FA
06/SP
05/FA
05/SP
04/FA
04/SP
03/FA
03/SP
02/FA
01/FA
00/FA
99/FA
98/FA
97/FA
96/FA
96/SP
95/SP
94/SP
88/FA"
ART-235,ART,ART,235,INTAGLIO PRINTMAKING,I,1,"25/FA
25/SP
24/FA
24/SP
23/FA
23/SP
22/FA
22/SP
21/FA
21/SP
20/FA
20/SP
19/FA
19/SP
18/FA
18/SP
17/FA
17/SP
16/FA
16/SP
15/FA
15/SP
14/FA
14/SP
13/FA
13/SP
12/FA
12/SP
11/FA
11/SP
10/FA
10/SP
09/FA
08/FA
08/SP
07/FA
06/SP
05/SP
04/SP
03/SP
02/SP
01/SP
00/SP
99/SP
98/SP
97/SP
95/FA
94/FA
93/FA
89/SP
88/FA"
ART-237,ART,ART,237,FIGURE PAINTING: FIGURATION,I,1,25/SP
ART-240,ART,ART,240,"PERFORMANCE, RITUAL & TECHNOLOGY",I,1,"25/FA
24/FA
23/FA
22/FA
21/FA"
ART-248,ART,ART,248,ADVANCED DRAWING,I,1,"25/SP
24/SP
23/SP
22/SP
21/SP
19/FA
18/FA"
ART-267,ART,ART,267,Intro Digital Ethnography: Virtual Fw,I,1,20/SP
ART-301,ART,ART,301,ADVANCED PHOTOGRAPHY: DIGITAL PROJECTS,I,1,"25/SP
22/SP
21/SP"
ART-302,ART,ART,302,ADV PHOTOGRAPHY: ANALOG TECHINIQUES,I,1,"25/SP
24/SP
23/SP
22/SP"
ART-303,ART,ART,303,ADV PHOTOGRAPHY: ALTERNATIVE PROCESSES,I,1,"25/FA
25/SP
24/SP
23/SP
21/SP
20/SP"
ART-304,ART,ART,304,ADVANCED PAINTING,I,1,"25/FA
24/FA
23/FA
22/FA
22/SP
21/FA
21/SP
20/FA
20/SP
19/FA
19/SP
18/FA
18/SP
17/FA
17/SP
16/FA
16/SP
15/FA
15/SP
14/FA
14/SP
13/FA
13/SP
12/FA
12/SP
11/FA
11/SP
10/FA
10/SP
09/FA
08/FA
08/SP
07/FA
07/SP
06/SP
04/FA
03/FA
03/SP
02/FA
02/SP
01/SP
00/SP
98/SP
96/FA
96/SP
94/SP
93/SP
89/SP"
ART-305,ART,ART,305,ADV PAINTING: FIGURATION,I,1,"25/SP
24/SP
23/SP
22/SP"
ART-307,ART,ART,307,ADVANCED 3-DIMENSIONAL STUDIES,I,1,"25/FA
25/SP
24/SP
23/SP
22/SP
21/SP
20/SP
19/SP
18/SP
17/SP
16/SP
15/SP
14/SP
13/SP
12/SP
11/SP
10/SP
08/SP"
ART-311,ART,ART,311,ADVANCED CERAMICS,I,1,"25/FA
24/FA
07/SP
06/SP
05/SP
04/SP
03/SP
02/SP
01/SP
00/SP
99/SP
98/SP
97/SP
96/SP
95/SP
94/SP
93/SP
89/SP
88/FA"
ART-315,ART,ART,315,ADVANCED VIDEO,I,1,
ART-319,ART,ART,319,"TV CLUB:MEDIA, STREAMING, PERF, & VIDEO",I,1,"25/FA
24/FA
23/FA
22/FA"
ART-320,ART,ART,320,Doc Prod for Ethnographically & Experime,I,1,20/SP
ART-370,ART,ART,370,SPECIAL TOPIC PHOTO:CURATING ARCHIVE,I,1,"17/FA
15/FA
14/FA
13/FA"
ART-377,ART,ART,377,DIGITIAL ARTS WORKSHOP,I,1,"25/SP
24/SP
23/SP
22/SP
18/SP
17/SP
16/SP
15/SP
13/FA
12/FA
12/SP
11/SP
10/SP
09/FA
09/SP
08/FA
07/FA
06/FA
06/SP
05/SP
04/SP
03/SP
02/SP
01/SP
99/SP"
ART-380,ART,ART,380,JUNIOR SEMINAR,I,1,"25/FA
25/SP
24/FA
24/SP
23/FA
23/SP
22/FA
21/FA
20/FA"
ART-501,ART,ART,501,SENIOR PROJECT,I,1,"25/FA
24/FA
23/FA
22/FA
22/SP
21/FA
21/SP
20/FA
19/FA
18/FA
17/FA
16/FA
15/FA
14/FA
13/FA
12/FA
11/FA
10/FA
09/FA
07/FA
06/FA
06/SP
05/FA
04/FA
03/FA
03/SP
02/FA
02/SP
01/FA
01/SP
00/FA
99/FA
98/FA
97/FA
96/FA
95/FA
94/FA
93/FA
88/FA"
ART-502,ART,ART,502,SENIOR PROJECT,I,1,"25/SP
24/SP
23/SP
22/FA
22/SP
21/FA
21/SP
20/FA
20/SP
19/SP
18/SP
17/FA
17/SP
16/FA
16/SP
15/FA
15/SP
14/SP
13/SP
12/SP
11/SP
10/SP
09/FA
08/FA
08/SP
07/FA
07/SP
06/SP
05/SP
04/SP
03/FA
03/SP
02/FA
02/SP
01/FA
01/SP
00/FA
00/SP
99/SP
98/SP
97/SP
96/SP
95/SP
94/SP
93/SP
89/SP"
ARTH-100,ARTH,ARTH,100,A WORLD OF ART (HISTORY),I,1,"25/FA
25/SP
24/FA
24/SP
23/FA
22/FA"
ARTH-101,ARTH,ARTH,101,INTRODUCTION TO ART HISTORY,I,1,"25/SP
24/SP
23/SP
22/SP
21/SP
20/SP"
ARTH-108W,ARTH,ARTH,108W,THE DIVINE BODY:SCULPTURE STH & SE ASIA,I,1,"25/FA
24/FA
23/FA
22/FA"
ARTH-109W,ARTH,ARTH,109W,GOOD LOOKING,I,1,"25/FA
24/FA
23/FA"
ARTH-110,ARTH,ARTH,110,WAYS OF SEEING:VISION TECH MEDIA,I,1,"25/FA
25/SP
24/FA
24/SP
23/FA
23/SP"
ARTH-120,ARTH,ARTH,120,INTRO HISTORY & THEORY OF FILM,I,1,"25/FA
24/FA
23/FA
23/SP
22/FA
22/SP
21/FA
20/FA
19/FA
18/FA
17/FA
16/FA
15/FA
14/FA
14/SP
13/FA
13/SP
12/FA
11/FA
10/FA
10/SP
09/FA
08/FA
08/SP
07/FA
07/SP
06/FA
06/SP
05/FA"
ARTH-125,ARTH,ARTH,125,"IMAGE, SPIRE, DOME: ART IN SOUTH ASIA",I,1,"25/SP
23/SP
22/SP
21/SP"
ARTH-147,ARTH,ARTH,147,ART/INDUSTRY:GERMAN BAUHAUS 1919-1933,I,1,"21/FA
20/FA
19/FA"
ARTH-152W,ARTH,ARTH,152W,INTERSECTIONS IN GLOBAL ART,I,1,"25/FA
25/SP
24/FA
24/SP
23/FA
23/SP
22/SP
21/FA
20/FA
20/SP
19/FA
19/SP
18/FA
18/SP
17/FA
17/SP
16/FA
16/SP
15/FA
15/SP
14/FA
14/SP
13/FA
13/SP
12/FA
12/SP
11/FA
11/SP
10/FA
10/SP
09/FA
08/FA
08/SP
07/FA
07/SP
06/FA
06/SP
05/FA
05/SP
04/FA
04/SP
03/FA
03/SP
02/FA
02/SP
01/FA
01/SP
00/FA
00/SP
99/FA
98/FA"
ARTH-153,ARTH,ARTH,153,ARCHITECTURE & POLITICS,I,1,"25/FA
25/SP
24/FA
24/SP
23/FA
23/SP
21/FA
20/FA"
ARTH-154W,ARTH,ARTH,154W,INTRO EAST ASIAN ART,I,1,
ARTH-156,ARTH,ARTH,156,ARCHITECTURE IN HISTORY,I,1,"25/FA
25/SP
24/FA
24/SP
23/FA
23/SP
22/FA
22/SP
21/FA
20/FA"
ARTH-166,ARTH,ARTH,166,EUROPEAN ART IN AGE OF COLONIAL EXPANS,I,1,25/SP
ARTH-201,ARTH,ARTH,201,ARTIFCT TESTMNT & MONMNT: ASIAN ART HIS,I,1,"25/FA
24/FA
23/FA
22/FA"
ARTH-205,ARTH,ARTH,205,VISUAL CULTURE OF THE MEDIEVAL WORLD,I,1,"25/FA
25/SP
24/SP
23/SP
22/SP"
ARTH-208,ARTH,ARTH,208,HOW TO READ AI IMAGES,I,1,25/FA
ARTH-211,ARTH,ARTH,211,"MAKE, TOUCH, KISS",I,1,"25/SP
24/SP"
ARTH-213,ARTH,ARTH,213,QUEER THEORY IN ART & VISUAL CULTURE,I,1,"25/SP
24/SP"
ARTH-214,ARTH,ARTH,214,PHOTOGRAPHY CHANGES EVERYTHING,I,1,
ARTH-219W,ARTH,ARTH,219W,PAINTING IN SOUTH ASIA,I,1,"25/FA
24/FA
23/FA
22/FA
22/SP
21/SP"
ARTH-223,ARTH,ARTH,223,CITY SENSES:URBANISM BEYOND VISUAL SPEC,I,1,"20/FA
19/FA"
ARTH-231,ARTH,ARTH,231,ART AND FEMINISM,I,1,"25/SP
24/SP
23/SP
22/SP
20/FA
19/FA"
ARTH-232,ARTH,ARTH,232,WORLD IN PRINT,I,1,
ARTH-233W,ARTH,ARTH,233W,FANTASTIC BEASTS & INDIAN OCEAN WORLD,I,1,"22/FA
21/FA"
ARTH-235W,ARTH,ARTH,235W,ARTISTS' WRITINGS,I,1,
ARTH-236,ARTH,ARTH,236,THE VISUAL CULTURE OF MODERNITY,I,1,"25/FA
24/FA
23/FA
22/FA"
ARTH-237,ARTH,ARTH,237,VISUAL CULTURE OF WORLD WAR II,I,1,"25/SP
24/SP
23/SP"
ARTH-238,ARTH,ARTH,238,INSTALLATION ART,I,1,"25/FA
20/FA
19/FA"
ARTH-239W,ARTH,ARTH,239W,ART & VISUAL CULTURE OF BLACK ATLANTIC,I,1,"25/FA
24/FA
23/FA"
ARTH-246,ARTH,ARTH,246,COLLECTING INDIA,I,1,"25/FA
23/SP
22/SP"
ARTH-269,ARTH,ARTH,269,"ART, SCIENCE, & ENLIGHTENMENT",I,1,25/SP
ARTH-270,ARTH,ARTH,270,MEDIEVAL ART & ARCHITECTURE,I,1,"18/FA
17/FA
16/FA
11/FA
10/FA
96/SP
93/SP
89/SP
88/FA"
ARTH-280,ARTH,ARTH,280,ECONOMIC HISTORIES OF THE ARTS,I,1,"25/FA
24/FA
23/FA
22/FA
19/FA
18/FA"
ARTH-281,ARTH,ARTH,281,BODIES & SPACES RENAISSANCE & BAROQUE,I,1,25/SP
ARTH-284,ARTH,ARTH,284,NORTHERN RENAISSANCE ART,I,1,"25/FA
24/FA
23/FA
22/FA
21/FA
19/FA
18/FA"
ARTH-286,ARTH,ARTH,286,ART AGE ENLIGHTENMENT,I,1,"20/SP
19/SP
18/SP
17/SP
15/SP
14/SP
13/SP
12/SP
11/SP
10/SP
08/SP
07/SP
02/SP
01/SP
96/SP
89/SP"
ARTH-287,ARTH,ARTH,287,ART AND SOCIAL CHANGE,I,1,"25/FA
24/FA
19/FA
18/FA"
ARTH-290,ARTH,ARTH,290,HISTORY OF DOCUMENTARY,I,1,"25/SP
24/SP
22/SP
21/SP
19/FA
18/FA
17/FA
16/FA
15/FA
14/FA
14/SP
13/SP
11/FA
10/FA
10/SP
09/FA
08/FA
08/SP
07/SP
06/FA
05/FA"
ARTH-292,ARTH,ARTH,292,MODERN ARCHITECTURE,I,1,"25/FA
25/SP
24/FA
24/SP
23/FA
23/SP
22/FA
22/SP
21/FA
21/SP
20/SP
19/FA
18/FA
17/SP
16/SP
15/SP
14/SP
13/SP
12/SP
10/FA
10/SP
09/FA
08/SP
07/SP
06/SP
05/FA
04/FA
03/FA
03/SP
02/SP
99/FA
97/SP
95/SP
94/SP
93/SP
89/SP
88/FA"
ARTH-295,ARTH,ARTH,295,HISTORY OF PERFORMANCE,I,1,"25/FA
25/SP
24/FA
23/FA
20/SP
19/SP
18/FA"
ARTH-296,ARTH,ARTH,296,GLOBAL CONTEMPORARY ART,I,1,"22/FA
21/FA
20/SP
19/SP"
ARTH-301,ARTH,ARTH,301,Avant Garde: Cinema As Theory and Critiq,I,1,"25/FA
24/FA
23/FA
22/FA
21/FA
20/FA
19/FA
18/FA
17/FA
16/FA
15/FA
14/FA
13/FA
13/SP
12/FA
11/FA
10/FA
10/SP
09/FA
08/SP
07/SP
06/SP
05/FA"
ARTH-302,ARTH,ARTH,302,ARCHITECTURE & THE ENVIRONMENT,I,1,"25/FA
24/FA
23/FA
22/FA
22/SP
21/FA
21/SP
20/SP"
ARTH-303,ARTH,ARTH,303,ARCHITECTURE & RACE,I,1,"23/SP
22/SP
21/SP"
ARTH-305,ARTH,ARTH,305,DOCUMENTARY PHOTOGRAPHY,I,1,25/FA
ARTH-310,ARTH,ARTH,310,COLLECTING TO CURATING:AMER ART 1900-,I,1,"20/FA
19/FA"
ARTH-311,ARTH,ARTH,311,ART WITHOUT BORDERS,I,1,"25/SP
24/SP
23/SP"
ARTH-312,ARTH,ARTH,312,BUILDING FASCISM: FAR-RIGHT ARCHITECTUR,I,1,"25/SP
24/SP"
ARTH-313,ARTH,ARTH,313,SEMINAR ON RELIGION AND MODERN ART,I,1,"25/FA
24/FA
23/FA
19/SP
13/FA
11/FA
10/FA"
ARTH-314,ARTH,ARTH,314,MAGAZINES: DIGITAL APPROACHES TO PRINT,I,1,"25/FA
25/SP
24/FA
23/FA
22/FA"
ARTH-318,ARTH,ARTH,318,EPIC TALES:STORYTELLING SOUTH ASIAN ART,I,1,"25/FA
25/SP
24/FA
24/SP
23/SP"
ARTH-320W,ARTH,ARTH,320W,RACE & RACISM IN THE MIDDLE AGES,I,1,"22/FA
21/FA"
ARTH-323,ARTH,ARTH,323,ARTS OF COLONIAL LATIN AMER & CARIBBEAN,I,1,25/SP
ARTH-324,ARTH,ARTH,324,VISUAL CULTURE & THE JEWISH EXPERIENCE,I,1,"25/FA
25/SP
24/FA
24/SP"
ARTH-330W,ARTH,ARTH,330W,THEORIES AND METHODS OF ART HISTORY,I,1,"25/FA
24/FA
23/FA
22/FA
21/FA
20/FA
19/FA
18/FA
17/FA
16/FA
15/FA
14/FA
13/FA
12/FA
11/FA
10/FA
09/FA
08/FA
07/FA
06/FA
06/SP
05/FA
04/FA
03/FA
02/FA
01/FA
00/FA
99/FA
98/FA
97/FA
96/FA
95/FA
94/FA"
ARTH-333W,ARTH,ARTH,333W,PHILOSOPHY OF ART,I,1,
ARTH-334W,ARTH,ARTH,334W,THE PROBLEM WITH SCULPTURE,I,1,25/SP
ARTH-335,ARTH,ARTH,335,ARTISTS' WRITINGS,I,1,
ARTH-348,ARTH,ARTH,348,THREE JEWELS & A TREE:BUDDHIST ART HIST,I,1,"25/SP
23/SP
22/SP"
ARTH-353,ARTH,ARTH,353,REPRESENTING TRAUMA IN THE VISUAL ARTS,I,1,"25/FA
25/SP
24/FA
24/SP
23/SP
21/SP
20/SP"
ARTH-365,ARTH,ARTH,365,MAJOR FIGURES IN CINEMA,I,1,"21/SP
20/SP
16/SP
15/SP"
ARTH-371,ARTH,ARTH,371,THE GOTHIC CATHEDRAL,I,1,"19/SP
18/SP"
ARTH-406,ARTH,ARTH,406,SENIOR SEMINAR IN MODERN ART,I,1,"20/SP
19/SP
18/SP
17/SP
16/SP
15/SP
14/SP
13/SP
12/SP
11/SP
10/SP
08/SP
07/SP
06/SP
05/FA
05/SP
04/SP
03/SP
02/SP
98/FA"
ARTH-493W,ARTH,ARTH,493W,SENIOR SEMINAR IN ART HISTORY,I,1,"25/SP
24/SP
23/SP
22/SP
21/SP"
ASNST-101,ASNST,ASNST,101,FIRST TERM HINDI-URDU,I,1,"25/FA
24/FA"
ASNST-102,ASNST,ASNST,102,SECOND TERM HINDI-URDU,I,1,25/SP
ASNST-108W,ASNST,ASNST,108W,THE DIVINE BODY:SCULPTURE STH & SE ASIA,I,1,"25/FA
24/FA"
ASNST-110W,ASNST,ASNST,110W,"""WHO ME?"" BIO & LIFE WRITING CHNSE LIT",I,1,"25/FA
25/SP
24/FA
24/SP
23/FA
22/FA
21/FA"
ASNST-113W,ASNST,ASNST,113W,CONTEMP CONFUCIAN MORAL & POL PHIL,I,1,25/SP
ASNST-116,ASNST,ASNST,116,SCIENCE & ISLAM: GLOBAL HISTORIES,I,1,"25/FA
25/SP"
ASNST-116W,ASNST,ASNST,116W,SCIENCE & ISLAM: GLOBAL HISTORIES,I,1,"25/FA
25/SP
24/FA
23/FA
22/FA"
ASNST-122W,ASNST,ASNST,122W,ENCOUNTERING HINDUISM,I,1,"25/SP
24/SP"
ASNST-125,ASNST,ASNST,125,"IMAGE, SPIRE, DOME: ART IN SOUTH ASIA",I,1,25/SP
ASNST-139W,ASNST,ASNST,139W,THE QURAN: THE SCRIPTURE OF ISLAM,I,1,"25/FA
24/FA
23/FA
22/FA"
